user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
28375536,1.06834E+18,2018-11-30T03:03:39Z,GregLeding,"I haven’t had a chance to truly study it, but from what I’ve gathered to date, it appears to be more of a reshuffling than a true consolidation that could lead to meaningful savings and efficiency—but I’m still learning more. https://t.co/GmPnkEo03U",Twitter for iPhone,225,,,,TRUE,FALSE,2,0,,,twitter.com/DrAFerg/status…,https://t.co/GmPnkEo03U,https://twitter.com/DrAFerg/status/1068316604927229953,,,,,,,,,,,en,1.06832E+18,@gregleding I’m at the league of women voters panel and I wonder what your thoughts are about @AsaHutchinson reorg?,2018-11-30T01:31:41Z,Twitter for iPhone,0,0,71049401,DrAFerg,Alishia Ferguson,91,995,612,,,FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1068339747020578816,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.0683E+18,2018-11-30T00:27:50Z,GregLeding,Some good reading for your evening. https://t.co/JZxRoMvvFo,Twitter for iPhone,35,,,,TRUE,FALSE,3,1,,,twitter.com/vicenews/statu…,https://t.co/JZxRoMvvFo,https://twitter.com/vicenews/status/1068275707447529473,,,,,,,,,,,en,1.06828E+18,Here’s why that matters. https://t.co/fZhmfHirKw,2018-11-29T22:49:10Z,TweetDeck,85,32,1630896181,vicenews,VICE News,929307,728,95811,Worldwide,#VICENewsTonight airs Monday-Thursday 7:30PM on @HBO /  #VICEonHBO airs Fridays 7:30PM and 11PM / Call us: 1-888-317-VICE,TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1068300537102286848,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06819E+18,2018-11-29T17:26:21Z,GregLeding,More than 100 criminal counts against 33 people—so far. https://t.co/5KmXVf8jL7,Twitter for iPhone,55,,,,TRUE,FALSE,30,9,,,twitter.com/nytimes/status…,https://t.co/5KmXVf8jL7,https://twitter.com/nytimes/status/1068190365285580800,,,,,,,,,,,en,1.06819E+18,Everyone charged in the Russia investigation so far https://t.co/pIvFyvgjjH,2018-11-29T17:10:03Z,SocialFlow,777,390,807095,nytimes,The New York Times,42916888,883,351072,New York City,"Where the conversation begins. Follow for breaking news, special reports, RTs of our journalists and more. Visit https://t.co/ghL9OoYKMM to share news tips.",TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1068194467092619265,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06803E+18,2018-11-29T06:22:25Z,GregLeding,Pretty much. https://t.co/yIpiQHfMqc,Twitter for iPhone,12,,,,TRUE,FALSE,23,2,,,twitter.com/politico_chris…,https://t.co/yIpiQHfMqc,https://twitter.com/politico_chris/status/1067951892599324673,,,,,,,,,,,en,1.06795E+18,"I still think Dale Bumpers, a former Arkansas governor and U.S. Senator, had the best campaign BUMPER sticker of any Senator from the South. #arpx https://t.co/OeSufn3Qrk",2018-11-29T01:22:27Z,Twitter Web Client,42,6,7.62463E+17,politico_chris,Chris Lee,2495,803,18183,,Lover of Appalachia and the rural South. @LorettaLynn fan. Working to elect Democrats in rural America. #RuralMatters🚜,FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1068027382370586624,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06792E+18,2018-11-28T23:21:28Z,GregLeding,"Voters approved medicinal marijuana on November 8, 2016—more than two years ago. However you feel about the issue, it seems inexcusable that, at best, it’ll be at least 27 months after the fact before patients are able to secure their prescriptions. https://t.co/y4YWHOTrIY",Twitter for iPhone,249,,,,TRUE,FALSE,62,25,,,twitter.com/JessiTurnure/s…,https://t.co/y4YWHOTrIY,https://twitter.com/JessiTurnure/status/1067917855075770368,,,,,,,,,,,en,1.06792E+18,"The five cultivators are presenting to the commission for the first time. Sounds like the earliest product will be available is April. One says if dispensary timeline stays on track, some sellers could be open by February or March. #arpx",2018-11-28T23:07:12Z,Twitter for iPhone,4,10,474309032,JessiTurnure,Jessi Turnure,3836,1879,5861,"Little Rock, AR",@KARK4News @FOX16News Emmy-winning Political Reporter | @CapitolViewAR Host | @Mizzou JSchool Grad | RTs ≠ endorsements,FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1067921446125666305,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.0679E+18,2018-11-28T21:58:39Z,GregLeding,You’re just prepping for session is all. https://t.co/JusyyhtEjo,Twitter for iPhone,40,,,,TRUE,FALSE,8,0,,,twitter.com/ademillo/statu…,https://t.co/JusyyhtEjo,https://twitter.com/ademillo/status/1067601949988700161,,,,,,,,,,,en,1.0676E+18,We’ve already reached the time of year where a quarter of my diet consists of mint m&amp;ms and eggnog.,2018-11-28T02:11:54Z,Twitter for iPhone,16,1,53196604,ademillo,Andrew DeMillo,8634,6285,62197,"Little Rock, AR","I'm the Capitol Correspondent for the Little Rock bureau of The Associated Press, an amateur dad, an avid runner and an unapologetic UGA fan.",TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1067900605388283904,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06726E+18,2018-11-27T03:37:23Z,GregLeding,I don’t sing as well as that cartoon bill. https://t.co/nKJJ0o8y8h,Twitter for iPhone,42,,,,TRUE,FALSE,7,0,,,twitter.com/BobbyHoward63/…,https://t.co/nKJJ0o8y8h,https://twitter.com/BobbyHoward63/status/1067259947573002241,,,,,,,,,,,en,1.06726E+18,"Senator-elect @gregleding is consistently available to the people of Arkansas. If you guys have questions about the legislative process in Arkansas, or about how laws work, you can either watch Schoolhouse Rock, or you can email Greg. #arpx #arleg https://t.co/uqXmzniE1z",2018-11-27T03:32:54Z,Twitter for iPhone,11,1,49816804,BobbyHoward63,Bobby Howard 🤷🏻‍♂️,1043,488,19520,"Fayetteville, Arkansas","Fayetteville, AR #WPS // Philosophy, Theology & Politics // Views expressed here my own",FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1067261073361960960,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06724E+18,2018-11-27T02:14:45Z,GregLeding,"Two campuses, two panels today. I joined Representative Marcus Richmond for a discussion on civil discourse at @UAFS at noon before joining Senators Hester and Davis and Representative Mark Lowery on the @ArkansasTech campus for a discussion on the importance of higher education.",Twitter for iPhone,280,,,,FALSE,FALSE,23,3,,,,,,,,,,,,,,214093734|23623643,UAFS|ArkansasTech,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1067240279286132736,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06724E+18,2018-11-27T02:09:10Z,GregLeding,Had a great time! Thanks for the invitation. And thanks to @JustinGunderman for filling in as a moderator at the last minute. https://t.co/ek4xMxh7WY,Twitter for iPhone,125,,,,TRUE,FALSE,2,0,,,twitter.com/ArkansasTech/s…,https://t.co/ek4xMxh7WY,https://twitter.com/ArkansasTech/status/1067201735247257600,,,,,,,,,1708446392,JustinGunderman,en,1.0672E+18,"Thank you to @BartHester, @BreanneDavis, @OnTheMarkforAR and @gregleding for joining @ATUSGA for a great discussion about higher education in Arkansas this afternoon. https://t.co/leiYKSj8gA",2018-11-26T23:41:35Z,Twitter Web Client,31,10,23623643,ArkansasTech,Arkansas Tech,12438,344,6963,"Russellville, AR",This is the official university Twitter account. We serve a community of learners through our stackable degrees.  1605 Coliseum Drive | (844) 804-2628,TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1067238873229651968,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.0669E+18,2018-11-26T03:31:22Z,GregLeding,"This is ungodly: tear gas used against women and children, some of whom are still in diapers.

And it’s not happening in some far-off country ruled by a two-bit despot; it’s happening here in the United States.

Who gave the order? https://t.co/kMPFdSCyrx",Twitter for iPhone,231,,,,TRUE,FALSE,21,8,,,twitter.com/BBCJamesCook/s…,https://t.co/kMPFdSCyrx,https://twitter.com/BBCJamesCook/status/1066794600046637058,,,,,,,,,,,en,1.06679E+18,"BREAKING US agents have fired tear gas at migrants trying to breach the border between Mexico and the United States. 
📷 @Reuters https://t.co/d7fTNnbxxS",2018-11-25T20:43:47Z,TweetDeck,2275,2930,17024780,BBCJamesCook,James Cook,51699,1417,21052,Scotland and beyond,"Chief News Correspondent for The Nine (@BBCScotNine), reporting from around the globe. Formerly covering North America and Scotland for BBC News.",TRUE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1066897170954158080,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06689E+18,2018-11-26T03:17:57Z,GregLeding,"MIT pegs a living wage for Arkansas at $10.38 an hour, though it varies by county ($10.72 in Pulaski, $9.91 in Phillips). Issue 5 was written so as to raise our minimum wage gradually—responsibly—over two years. Working Arkansans deserve to be able to earn a living wage. https://t.co/WmpLIJ5TWw",Twitter for iPhone,271,,,,TRUE,FALSE,43,7,,,twitter.com/dpiggler/statu…,https://t.co/WmpLIJ5TWw,https://twitter.com/dpiggler/status/1066844283154632704,,,,,,,,,,,en,1.06684E+18,"@gregleding Unfortunately the majority of voting Arkansans didn’t understand that a drastic minimum wage hike would hurt more poor people than it would help, or that it would disproportionately harm small business owners, most of whom are middle class.",2018-11-26T00:01:12Z,Twitter for iPad,3,0,39609693,dpiggler,Brandon Hopkins,378,1577,3603,"Little Rock, AR",Small business entrepreneur. Arkansas alumnus.  Student pilot.  Hogs. Braves. Cowboys.,FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1066893793797029888,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
28375536,1.06687E+18,2018-11-26T01:43:29Z,GregLeding,See you tomorrow. https://t.co/9rCo5KjNPX,Twitter for iPhone,17,,,,TRUE,FALSE,7,2,,,twitter.com/JustinGunderma…,https://t.co/9rCo5KjNPX,https://twitter.com/JustinGunderman/status/1063539305954578433,,,,,,,,,,,en,1.06354E+18,"Attention @ArkansasTech students:

@ATUSGA is hosting a Higher Education Legislative Panel and we HIGHLY encourage you all to come with lots of questions about higher education in Arkansas!

@BartHester @xjelliott @gregleding @OnTheMarkforAR @BreanneDavis https://t.co/ulEOLkoDf9",2018-11-16T21:08:24Z,Twitter for iPhone,10,6,1708446392,JustinGunderman,Justin Gunderman,1359,776,36289,Arkansas,PoliSci major @ArkansasTech // Future @UARKLaw Student // VP @ATUSGA // ”Democratic Party fanboy”,FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GregLeding/status/1066870021903843328,Greg Leding,"Fayetteville, Arkansas","Dad to Ava, husband to Emily, state senator for the 4th District 🇺🇸",https://t.co/cCi0xpF5G1,FALSE,7991,3454,218,19534,2269,2009-04-02T17:08:49Z,TRUE,https://t.co/cCi0xpF5G1,http://gregleding.com,en,https://pbs.twimg.com/profile_banners/28375536/1542077765,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069306261487972362/AscU-6uJ_normal.jpg
